,event_source,ONNET_OUTGOING_Usage,ONNET_INCOMING,OFFNET_OUTGOING_Usage,OFFNET_INCOMING_Usage,IDD_INCOMING_Usage,Peo_TV_Package,PEO_TV_Usage,Location_Identifier
2940,662050625,LOW,LOW,MEDIUM,MEDIUM,NO,PEO_SILVER,NO,MSAG5200-ISLMT-AVR-NODE467161
2941,662050640,LOW,LOW,MEDIUM,LOW,NO,NO,NO,MSAG5200-ISLMT-AVR-NODE467161
2942,662050655,LOW,LOW,LOW,MEDIUM,LOW,PEO_SILVER,HIGH,MSAG5200-ISLMT-AVR-NODE467161
2943,662050662,LOW,LOW,MEDIUM,MEDIUM,NO,PEO_SILVER,HIGH,MSAG5200-ISLMT-AVR-NODE467161
2944,662050677,MEDIUM,LOW,LOW,LOW,NO,PEO_SILVER,HIGH,MSAG5200-ISLMT-AVR-NODE467161
2945,662050686,MEDIUM,MEDIUM,HIGH,MEDIUM,NO,NO,NO,MSAG5200-ISLMT-AVR-NODE467161
2946,662050688,LOW,LOW,LOW,LOW,NO,PEO_SILVER,NO,MSAG5200-ISLMT-AVR-NODE467161
2947,662050690,MEDIUM,MEDIUM,LOW,MEDIUM,NO,PEO_SILVER,MEDIUM,MSAG5200-ISLMT-AVR-NODE467161
2948,662050700,MEDIUM,HIGH,HIGH,HIGH,LOW,NO,NO,MSAG5200-ISLMT-AVR-NODE467161
2949,662050707,LOW,NO,NO,NO,NO,NO,NO,MSAG5200-ISLMT-AVR-NODE467161
2950,662050718,MEDIUM,MEDIUM,LOW,LOW,NO,PEO_SILVER,MEDIUM,MSAG5200-ISLMT-AVR-NODE467161
2951,662050728,MEDIUM,MEDIUM,MEDIUM,MEDIUM,NO,NO,NO,MSAG5200-ISLMT-AVR-NODE467161
2952,662050730,MEDIUM,LOW,LOW,LOW,NO,NO,NO,MSAG5200-ISLMT-AVR-NODE467161
2953,662050743,MEDIUM,MEDIUM,MEDIUM,HIGH,HIGH,PEO_UTHAYAM,HIGH,MSAG5200-ISLMT-AVR-NODE467161
2954,662050744,LOW,LOW,MEDIUM,MEDIUM,NO,PEO_UTHAYAM,HIGH,MSAG5200-ISLMT-AVR-NODE467161
2955,662050752,LOW,LOW,LOW,LOW,HIGH,PEO_SILVER,NO,MSAG5200-ISLMT-AVR-NODE467161
2956,662050762,LOW,LOW,MEDIUM,MEDIUM,LOW,NO,NO,MSAG5200-ISLMT-AVR-NODE467161
2957,662050771,LOW,LOW,LOW,LOW,NO,NO,NO,MSAG5200-ISLMT-AVR-NODE467161
2958,662050779,LOW,NO,LOW,LOW,NO,NO,NO,MSAG5200-ISLMT-AVR-NODE467161
2959,662050781,MEDIUM,MEDIUM,MEDIUM,MEDIUM,HIGH,NO,NO,MSAG5200-ISLMT-AVR-NODE467161
2960,662050784,MEDIUM,MEDIUM,MEDIUM,MEDIUM,NO,PEO_SILVER,NO,MSAG5200-ISLMT-AVR-NODE467161
2961,662050785,LOW,NO,NO,NO,NO,NO,NO,MSAG5200-ISLMT-AVR-NODE467161
2962,662050790,MEDIUM,MEDIUM,MEDIUM,MEDIUM,NO,PEO_SILVER,LOW,MSAG5200-ISLMT-AVR-NODE467161
2963,662051687,MEDIUM,LOW,MEDIUM,MEDIUM,NO,PEO_SILVER,MEDIUM,MSAG5200-ISLMT-AVR-NODE467161
2964,662051733,LOW,LOW,LOW,LOW,NO,PEO_SILVER,LOW,MSAG5200-ISLMT-AVR-NODE467161
2965,662051756,LOW,LOW,LOW,LOW,NO,PEO_SILVER,NO,MSAG5200-ISLMT-AVR-NODE467161
2966,662051768,LOW,NO,NO,NO,NO,PEO_SILVER,NO,MSAG5200-ISLMT-AVR-NODE467161
2967,662051781,LOW,LOW,LOW,LOW,NO,NO,NO,MSAG5200-ISLMT-AVR-NODE467161
2968,662051913,LOW,LOW,NO,LOW,NO,PEO_SILVER,NO,MSAG5200-ISLMT-AVR-NODE467161
2969,662052112,LOW,NO,NO,NO,NO,PEO_UTHAYAM,NO,MSAG5200-ISLMT-AVR-NODE467161
2970,662052193,LOW,LOW,LOW,LOW,LOW,NO,NO,MSAG5200-ISLMT-AVR-NODE467161
2971,662052320,LOW,NO,LOW,LOW,NO,PEO_SILVER,LOW,MSAG5200-ISLMT-AVR-NODE467161
2972,662052332,MEDIUM,LOW,LOW,LOW,LOW,PEO_SILVER,HIGH,MSAG5200-ISLMT-AVR-NODE467161
2973,662052487,LOW,NO,LOW,LOW,NO,PEO_SILVER,LOW,MSAG5200-ISLMT-AVR-NODE467161
2974,662052601,LOW,LOW,LOW,LOW,NO,PEO_SILVER,MEDIUM,MSAG5200-ISLNL-HGW-NODE491281
2975,662052642,LOW,LOW,MEDIUM,MEDIUM,MEDIUM,PEO_SILVER,NO,MSAG5200-ISLNL-HGW-NODE491281
2976,662052662,MEDIUM,LOW,MEDIUM,LOW,NO,NO,NO,MSAG5200-ISLMT-AVR-NODE467161
2977,662052664,LOW,LOW,MEDIUM,MEDIUM,NO,PEO_SILVER,HIGH,MSAG5200-ISLNL-HGW-NODE491281
2978,662052742,LOW,LOW,LOW,LOW,NO,NO,NO,MSAG5200-ISLMT-AVR-NODE467161
2979,662052803,LOW,NO,NO,NO,NO,PEO_SILVER,NO,MSAG5200-ISLMT-AVR-NODE467161
2980,662052880,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,PEO_SILVER,MEDIUM,MSAG5200-ISLMT-AVR-NODE467161
2981,662053004,MEDIUM,MEDIUM,MEDIUM,HIGH,NO,NO,NO,MSAG5200-ISLMT-AVR-NODE467161
2982,662053039,LOW,NO,NO,NO,NO,PEO_SILVER,NO,MSAG5200-ISLMT-AVR-NODE467161
2983,662053143,LOW,LOW,LOW,LOW,NO,NO,NO,MSAG5200-ISLMT-AVR-NODE467161
2984,662053209,MEDIUM,MEDIUM,MEDIUM,MEDIUM,NO,NO,NO,MSAG5200-ISLMT-AVR-NODE467161
2985,662053267,LOW,LOW,LOW,LOW,NO,NO,NO,MSAG5200-ISLMT-AVR-NODE467161
2986,662053926,LOW,LOW,NO,LOW,LOW,PEO_SILVER,HIGH,MSAG5200-ISLMT-AVR-NODE467161
2987,662054051,LOW,NO,NO,NO,NO,NO,NO,MSAG5200-ISLMT-AVR-NODE467161
2988,662054356,MEDIUM,LOW,MEDIUM,MEDIUM,LOW,PEO_SILVER,HIGH,MSAG5200-ISLMT-AVR-NODE467161
2989,662054598,LOW,LOW,MEDIUM,MEDIUM,LOW,NO,NO,MSAG5200-ISLMT-AVR-NODE467161
2990,662054763,LOW,LOW,LOW,LOW,NO,PEO_SILVER,MEDIUM,MSAG5200-ISLMT-AVR-NODE467161
2991,662054992,LOW,MEDIUM,LOW,LOW,MEDIUM,NO,NO,MSAG5200-ISLMT-AVR-NODE467161
2992,662055444,LOW,LOW,MEDIUM,MEDIUM,LOW,PEO_SILVER,MEDIUM,MSAG5200-ISLMT-AVR-NODE467161
2993,662055712,LOW,LOW,LOW,MEDIUM,NO,NO,NO,MSAG5200-ISLMT-AVR-NODE467161
2994,662055772,MEDIUM,MEDIUM,MEDIUM,MEDIUM,NO,PEO_SILVER,MEDIUM,MSAG5200-ISLMT-AVR-NODE467161
2995,662055796,LOW,LOW,LOW,LOW,NO,PEO_SILVER,LOW,MSAG5200-ISLMT-AVR-NODE467161
2996,662055803,LOW,LOW,MEDIUM,LOW,NO,NO,NO,MSAG5200-ISLMT-AVR-NODE467161
2997,662055848,LOW,LOW,LOW,LOW,NO,NO,NO,MSAG5200-ISLMT-AVR-NODE467161
2998,662055985,LOW,LOW,LOW,LOW,NO,NO,NO,MSAG5200-ISLMT-AVR-NODE467161
2999,662056166,LOW,LOW,LOW,MEDIUM,NO,PEO_SILVER,MEDIUM,MSAG5200-ISLMT-AVR-NODE467161
3000,662056173,LOW,LOW,MEDIUM,MEDIUM,MEDIUM,PEO_SILVER,HIGH,MSAG5200-ISLMT-AVR-NODE467161
3001,662056196,LOW,LOW,LOW,MEDIUM,NO,PEO_UTHAYAM,MEDIUM,MSAG5200-ISLMT-AVR-NODE467161
3002,662057168,MEDIUM,MEDIUM,LOW,LOW,NO,PEO_SILVER,LOW,MSAG5200-ISLMT-AVR-NODE467161
3003,662057299,MEDIUM,MEDIUM,LOW,MEDIUM,MEDIUM,PEO_SILVER,MEDIUM,MSAG5200-ISLMT-AVR-NODE467161
3004,662057381,LOW,LOW,LOW,LOW,NO,NO,NO,MSAG5200-ISLNL-HGW-NODE491281
3005,662057430,LOW,LOW,LOW,LOW,NO,PEO_SILVER,LOW,MSAG5200-ISLMT-AVR-NODE467161
3006,662057462,LOW,LOW,LOW,LOW,NO,PEO_SILVER,HIGH,MSAG5200-ISLMT-AVR-NODE467161
3007,662057531,LOW,NO,NO,NO,NO,PEO_SILVER,NO,MSAG5200-ISLMT-AVR-NODE467161
3008,662057628,MEDIUM,LOW,MEDIUM,LOW,NO,NO,NO,MSAG5200-ISLMT-AVR-NODE467161
3009,662057811,LOW,NO,NO,NO,NO,NO,NO,MSAG5200-ISLMT-AVR-NODE467161
3010,662058028,LOW,LOW,LOW,NO,LOW,NO,NO,MSAG5200-ISLMT-AVR-NODE467161
3011,662058199,LOW,LOW,LOW,LOW,NO,PEO_SILVER,NO,MSAG5200-ISLMT-AVR-NODE467161
3012,662058219,LOW,LOW,LOW,LOW,NO,NO,NO,MSAG5200-ISLMT-AVR-NODE467161
3013,662058255,LOW,LOW,LOW,LOW,NO,PEO_SILVER,MEDIUM,MSAG5200-ISLMT-AVR-NODE467161
3014,662058557,LOW,LOW,LOW,LOW,NO,PEO_SILVER,HIGH,MSAG5200-ISLMT-AVR-NODE467161
3015,662058576,LOW,LOW,MEDIUM,LOW,NO,NO,NO,MSAG5200-ISLMT-AVR-NODE467161
3016,662058681,MEDIUM,LOW,LOW,LOW,LOW,NO,NO,MSAG5200-ISLMT-AVR-NODE467161
3017,662058701,MEDIUM,LOW,MEDIUM,LOW,LOW,PEO_SILVER,MEDIUM,MSAG5200-ISLMT-AVR-NODE467161
3018,662058702,MEDIUM,LOW,HIGH,MEDIUM,NO,PEO_SILVER,MEDIUM,MSAG5200-ISLMT-AVR-NODE467161
3019,662058715,LOW,LOW,LOW,LOW,NO,PEO_SILVER,MEDIUM,MSAG5200-ISLMT-AVR-NODE467161
3020,662058716,LOW,LOW,MEDIUM,MEDIUM,NO,PEO_SILVER,MEDIUM,MSAG5200-ISLMT-AVR-NODE467161
3021,662058717,LOW,NO,LOW,LOW,NO,PEO_SILVER,LOW,MSAG5200-ISLMT-AVR-NODE467161
3022,662058729,LOW,NO,NO,NO,NO,PEO_SILVER,NO,MSAG5200-ISLMT-AVR-NODE467161
3023,662058755,MEDIUM,MEDIUM,HIGH,MEDIUM,NO,NO,NO,MSAG5200-ISLMT-AVR-NODE467161
3024,662058838,LOW,LOW,LOW,LOW,NO,NO,NO,MSAG5200-ISLMT-AVR-NODE467161
3025,662058918,LOW,LOW,NO,LOW,NO,NO,NO,MSAG5200-ISLMT-AVR-NODE467161
3026,662058933,LOW,NO,NO,LOW,NO,NO,NO,MSAG5200-ISLMT-AVR-NODE467161
3027,662220063,MEDIUM,LOW,LOW,LOW,NO,PEO_SILVER,MEDIUM,MSAG5200-ISLMT-AVR-NODE467161
3028,662220647,LOW,MEDIUM,LOW,MEDIUM,NO,NO,NO,MSAG5200-ISLMT-AVR-NODE467161
3029,662220792,LOW,LOW,LOW,LOW,NO,PEO_SILVER,LOW,MSAG5200-ISLMT-AVR-NODE467161
3030,662220833,LOW,LOW,LOW,LOW,NO,NO,NO,MSAG5200-ISLMT-AVR-NODE467161
3031,662222007,LOW,LOW,LOW,MEDIUM,MEDIUM,NO,NO,MSAG5200-ISLMT-AVR-NODE467161
3032,662222026,MEDIUM,MEDIUM,MEDIUM,LOW,NO,PEO_SILVER,MEDIUM,MSAG5200-ISLMT-AVR-NODE467161
3033,662222114,MEDIUM,MEDIUM,LOW,MEDIUM,NO,PEO_SILVER,MEDIUM,MSAG5200-ISLMT-AVR-NODE467161
3034,662222151,LOW,LOW,LOW,LOW,NO,NO,NO,MSAG5200-ISLMT-AVR-NODE467161
3035,662222173,LOW,LOW,MEDIUM,MEDIUM,NO,NO,NO,MSAG5200-ISLMT-AVR-NODE467161
3036,662222324,LOW,LOW,LOW,LOW,NO,PEO_SILVER,HIGH,MSAG5200-ISLMT-AVR-NODE467161
3037,662222325,MEDIUM,MEDIUM,MEDIUM,MEDIUM,LOW,PEO_SILVER_PLUS,MEDIUM,MSAG5200-ISLMT-AVR-NODE467161
3038,662222334,MEDIUM,MEDIUM,LOW,MEDIUM,NO,PEO_SILVER,MEDIUM,MSAG5200-ISLMT-AVR-NODE467161
3039,662222338,LOW,LOW,LOW,LOW,NO,PEO_SILVER,HIGH,MSAG5200-ISLMT-AVR-NODE467161
3040,662222351,LOW,NO,NO,NO,NO,NO,NO,MSAG5200-ISLMT-AVR-NODE467161
3041,662222371,HIGH,MEDIUM,HIGH,MEDIUM,MEDIUM,PEO_SILVER,MEDIUM,MSAG5200-ISLMT-AVR-NODE467161
3042,662222450,LOW,LOW,LOW,LOW,NO,PEO_SILVER,LOW,MSAG5200-ISLMT-AVR-NODE467161
3043,662222530,MEDIUM,MEDIUM,MEDIUM,LOW,NO,NO,NO,MSAG5200-ISLMT-AVR-NODE467161
3044,662222533,LOW,LOW,LOW,LOW,LOW,NO,NO,MSAG5200-ISLMT-AVR-NODE467161
3045,662222617,MEDIUM,MEDIUM,MEDIUM,HIGH,MEDIUM,PEO_SILVER,MEDIUM,MSAG5200-ISLMT-AVR-NODE467161
3046,662222643,MEDIUM,LOW,LOW,LOW,NO,NO,NO,MSAG5200-ISLMT-AVR-NODE467161
3047,662222803,MEDIUM,MEDIUM,MEDIUM,MEDIUM,LOW,PEO_SILVER,MEDIUM,MSAG5200-ISLMT-AVR-NODE467161
3048,662222941,LOW,MEDIUM,MEDIUM,LOW,NO,PEO_SILVER_PLUS,NO,MSAG5200-ISLMT-AVR-NODE467161
3049,662222946,LOW,MEDIUM,LOW,MEDIUM,NO,NO,NO,MSAG5200-ISLMT-AVR-NODE467161
3050,662222952,LOW,LOW,LOW,MEDIUM,MEDIUM,NO,NO,MSAG5200-ISLMT-AVR-NODE467161
3051,662223025,LOW,MEDIUM,MEDIUM,MEDIUM,MEDIUM,PEO_SILVER,MEDIUM,MSAG5200-ISLMT-AVR-NODE467161
3052,662223040,HIGH,HIGH,HIGH,MEDIUM,NO,NO,NO,MSAG5200-ISLMT-AVR-NODE467161
3053,662223063,MEDIUM,MEDIUM,MEDIUM,MEDIUM,NO,NO,NO,MSAG5200-ISLMT-AVR-NODE467161
3054,662223497,LOW,LOW,LOW,LOW,LOW,PRANAMA,MEDIUM,MSAG5200-ISLMT-AVR-NODE467161
3055,662223528,MEDIUM,MEDIUM,MEDIUM,MEDIUM,NO,PEO_SILVER,NO,MSAG5200-ISLMT-AVR-NODE467161
3056,662223649,LOW,LOW,LOW,LOW,NO,NO,NO,MSAG5200-ISLMT-AVR-NODE467161
3057,662223878,LOW,LOW,LOW,MEDIUM,NO,NO,NO,MSAG5200-ISLMT-AVR-NODE467161
3058,662224013,LOW,LOW,MEDIUM,MEDIUM,MEDIUM,NO,NO,MSAG5200-ISLMT-AVR-NODE467161
3059,662224039,MEDIUM,MEDIUM,MEDIUM,MEDIUM,NO,PEO_SILVER,MEDIUM,MSAG5200-ISLMT-AVR-NODE467161
3060,662224069,MEDIUM,MEDIUM,MEDIUM,HIGH,NO,PEO_SILVER,HIGH,MSAG5200-ISLMT-AVR-NODE467161
3061,662224074,MEDIUM,MEDIUM,HIGH,MEDIUM,NO,PEO_SILVER,MEDIUM,MSAG5200-ISLMT-AVR-NODE467161
3062,662224099,LOW,LOW,LOW,LOW,NO,PEO_SILVER,HIGH,MSAG5200-ISLMT-AVR-NODE467161
3063,662224217,MEDIUM,MEDIUM,MEDIUM,MEDIUM,NO,NEW_SLT_STAFF_PACKAGE,MEDIUM,MSAG5200-ISLMT-AVR-NODE467161
3064,662224237,LOW,LOW,LOW,LOW,NO,NO,NO,MSAG5200-ISLMT-AVR-NODE467161
3065,662224393,MEDIUM,MEDIUM,MEDIUM,MEDIUM,NO,PEO_SILVER_FTTH,LOW,MSAG5200-ISLMT-AVR-NODE467161
3066,662224452,LOW,LOW,LOW,MEDIUM,NO,PEO_UTHAYAM,NO,MSAG5200-ISLMT-AVR-NODE467161
3067,662224527,MEDIUM,MEDIUM,MEDIUM,LOW,MEDIUM,NO,NO,MSAG5200-ISLMT-AVR-NODE467161
3068,662224557,LOW,LOW,LOW,LOW,MEDIUM,NO,NO,MSAG5200-ISLMT-AVR-NODE467161
3069,662224620,MEDIUM,MEDIUM,LOW,MEDIUM,MEDIUM,NO,NO,MSAG5200-ISLMT-AVR-NODE467161
3070,662224625,LOW,LOW,LOW,LOW,NO,NO,NO,MSAG5200-ISLMT-AVR-NODE467161
3071,662224670,MEDIUM,MEDIUM,MEDIUM,MEDIUM,HIGH,NO,NO,MSAG5200-ISLMT-AVR-NODE467161
3072,662224840,LOW,LOW,LOW,MEDIUM,NO,PEO_SILVER,HIGH,MSAG5200-ISLMT-AVR-NODE467161
3073,662224912,LOW,LOW,LOW,LOW,NO,NO,NO,MSAG5200-ISLMT-AVR-NODE467161
3074,662224914,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,NO,NO,MSAG5200-ISLMT-AVR-NODE467161
3075,662224928,LOW,LOW,LOW,MEDIUM,NO,PEO_SILVER,HIGH,MSAG5200-ISLMT-AVR-NODE467161
3076,662224949,MEDIUM,MEDIUM,MEDIUM,MEDIUM,LOW,PEO_SILVER,HIGH,MSAG5200-ISLMT-AVR-NODE467161
3077,662224970,MEDIUM,MEDIUM,MEDIUM,MEDIUM,NO,NO,NO,MSAG5200-ISLMT-AVR-NODE467161
3078,662224991,MEDIUM,MEDIUM,MEDIUM,MEDIUM,NO,PEO_SILVER,LOW,MSAG5200-ISLMT-AVR-NODE467161
3079,662225555,LOW,MEDIUM,LOW,MEDIUM,MEDIUM,PEO_SILVER,LOW,MSAG5200-ISLMT-AVR-NODE467161
3080,662225566,MEDIUM,MEDIUM,MEDIUM,HIGH,LOW,NO,NO,MSAG5200-ISLMT-AVR-NODE467161
3081,662225572,LOW,LOW,LOW,LOW,NO,NO,NO,MSAG5200-ISLMT-AVR-NODE467161
3082,662225638,MEDIUM,MEDIUM,MEDIUM,MEDIUM,NO,NO,NO,MSAG5200-ISLMT-AVR-NODE467161
3083,662225686,MEDIUM,MEDIUM,MEDIUM,MEDIUM,NO,PEO_SILVER,LOW,MSAG5200-ISLMT-AVR-NODE467161
3084,662225687,MEDIUM,LOW,LOW,LOW,LOW,PEO_SILVER_PLUS,NO,MSAG5200-ISLMT-AVR-NODE467161
3085,662225693,LOW,MEDIUM,LOW,MEDIUM,LOW,PEO_SILVER,HIGH,MSAG5200-ISLMT-AVR-NODE467161
3086,662225700,MEDIUM,MEDIUM,MEDIUM,MEDIUM,NO,NO,NO,MSAG5200-ISLMT-AVR-NODE467161
3087,662225703,LOW,LOW,LOW,LOW,MEDIUM,PEO_SILVER,NO,MSAG5200-ISLMT-AVR-NODE467161
3088,662225722,MEDIUM,MEDIUM,LOW,MEDIUM,NO,PEO_SILVER,MEDIUM,MSAG5200-ISLMT-AVR-NODE467161
3089,662225730,LOW,LOW,MEDIUM,LOW,NO,PEO_SILVER,MEDIUM,MSAG5200-ISLMT-AVR-NODE467161
3090,662225760,MEDIUM,MEDIUM,LOW,LOW,MEDIUM,NO,NO,MSAG5200-ISLMT-AVR-NODE467161
3091,662225763,MEDIUM,MEDIUM,LOW,LOW,NO,PEO_SILVER,MEDIUM,MSAG5200-ISLMT-AVR-NODE467161
3092,662225766,MEDIUM,MEDIUM,LOW,MEDIUM,LOW,PEO_SILVER_PLUS,MEDIUM,MSAG5200-ISLMT-AVR-NODE467161
3093,662225800,LOW,LOW,LOW,LOW,NO,PEO_SILVER,HIGH,MSAG5200-ISLMT-AVR-NODE467161
3094,662225849,MEDIUM,LOW,LOW,LOW,NO,PEO_SILVER,MEDIUM,MSAG5200-ISLMT-AVR-NODE467161
3095,662225965,LOW,LOW,MEDIUM,MEDIUM,NO,PEO_SILVER,LOW,MSAG5200-ISLMT-AVR-NODE467161
3096,662226000,LOW,LOW,LOW,LOW,HIGH,NO,NO,MSAG5200-ISLMT-AVR-NODE467161
3097,662226021,MEDIUM,MEDIUM,MEDIUM,MEDIUM,NO,NO,NO,MSAG5200-ISLMT-AVR-NODE467161
3098,662226051,LOW,LOW,MEDIUM,MEDIUM,NO,NO,NO,MSAG5200-ISLMT-AVR-NODE467161
3099,662226057,LOW,LOW,LOW,LOW,NO,PEO_SILVER,HIGH,MSAG5200-ISLMT-AVR-NODE467161
3100,662226097,LOW,NO,NO,NO,NO,NO,NO,MSAG5200-ISLMT-AVR-NODE467161
3101,662226149,LOW,LOW,LOW,LOW,NO,NO,NO,MSAG5200-ISLMT-AVR-NODE467161
3102,662226200,LOW,LOW,MEDIUM,LOW,LOW,PEO_SILVER,LOW,MSAG5200-ISLMT-AVR-NODE467161
3103,662226201,LOW,NO,LOW,LOW,LOW,PEO_SILVER,NO,MSAG5200-ISLMT-AVR-NODE467161
3104,662226205,MEDIUM,MEDIUM,LOW,LOW,NO,PEO_UTHAYAM,HIGH,MSAG5200-ISLMT-AVR-NODE467161
3105,662226221,MEDIUM,MEDIUM,MEDIUM,MEDIUM,HIGH,NO,NO,MSAG5200-ISLMT-AVR-NODE467161
3106,662226222,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,PEO_SILVER,MEDIUM,MSAG5200-ISLMT-AVR-NODE467161
3107,662226256,LOW,MEDIUM,LOW,LOW,NO,PEO_SILVER,HIGH,MSAG5200-ISLMT-AVR-NODE467161
3108,662226269,MEDIUM,MEDIUM,MEDIUM,MEDIUM,NO,PEO_SILVER,HIGH,MSAG5200-ISLMT-AVR-NODE467161
3109,662226421,MEDIUM,MEDIUM,MEDIUM,HIGH,NO,NO,NO,MSAG5200-ISLMT-AVR-NODE467161
3110,662226425,LOW,LOW,LOW,MEDIUM,NO,PEO_SILVER,MEDIUM,MSAG5200-ISLMT-AVR-NODE467161
3111,662226427,LOW,LOW,LOW,LOW,NO,PEO_SILVER,MEDIUM,MSAG5200-ISLMT-AVR-NODE467161
3112,662226444,LOW,LOW,LOW,MEDIUM,NO,NO,NO,MSAG5200-ISLMT-AVR-NODE467161
3113,662226462,LOW,NO,LOW,NO,NO,NO,NO,MSAG5200-ISLMT-AVR-NODE467161
3114,662226468,MEDIUM,MEDIUM,MEDIUM,MEDIUM,NO,NO,NO,MSAG5200-ISLMT-AVR-NODE467161
3115,662226529,MEDIUM,MEDIUM,LOW,LOW,NO,PEO_SILVER,MEDIUM,MSAG5200-ISLMT-AVR-NODE467161
3116,662226558,LOW,MEDIUM,LOW,LOW,LOW,NO,NO,MSAG5200-ISLMT-AVR-NODE467161
3117,662226573,LOW,LOW,LOW,LOW,NO,NO,NO,MSAG5200-ISLMT-AVR-NODE467161
3118,662226633,MEDIUM,MEDIUM,HIGH,MEDIUM,NO,NO,NO,MSAG5200-ISLMT-AVR-NODE467161
3119,662226643,MEDIUM,MEDIUM,LOW,MEDIUM,LOW,PEO_SILVER,LOW,MSAG5200-ISLMT-AVR-NODE467161
3120,662226670,LOW,LOW,MEDIUM,MEDIUM,NO,PEO_UTHAYAM,HIGH,MSAG5200-ISLMT-AVR-NODE467161
3121,662226840,MEDIUM,MEDIUM,MEDIUM,MEDIUM,NO,PEO_SILVER_PLUS,MEDIUM,MSAG5200-ISLMT-AVR-NODE467161
3122,662226862,LOW,LOW,LOW,LOW,LOW,PEO_SILVER,NO,MSAG5200-ISLMT-AVR-NODE467161
3123,662226895,LOW,LOW,MEDIUM,MEDIUM,NO,NO,NO,MSAG5200-ISLMT-AVR-NODE467161
3124,662226900,LOW,NO,LOW,LOW,NO,PEO_SILVER,HIGH,MSAG5200-ISLMT-AVR-NODE467161
3125,662227270,LOW,LOW,MEDIUM,MEDIUM,NO,PEO_UTHAYAM,HIGH,MSAG5200-ISLMT-AVR-NODE467161
3126,662227788,MEDIUM,LOW,MEDIUM,LOW,NO,PEO_SILVER,MEDIUM,MSAG5200-ISLMT-AVR-NODE467161
3127,662230063,LOW,LOW,LOW,LOW,LOW,PEO_SILVER,LOW,MSAG5200-ISLMT-AVR-NODE467161
3128,662230066,MEDIUM,MEDIUM,MEDIUM,LOW,NO,PEO_SILVER,MEDIUM,MSAG5200-ISLMT-AVR-NODE467161
3129,662230078,LOW,NO,LOW,NO,NO,NO,NO,MSAG5200-ISLMT-AVR-NODE467161
3130,662230105,LOW,LOW,MEDIUM,LOW,NO,NO,NO,MSAG5200-ISLMT-AVR-NODE467161
3131,662230127,LOW,LOW,MEDIUM,MEDIUM,NO,PEO_SILVER,HIGH,MSAG5200-ISLMT-AVR-NODE467161
3132,662230134,LOW,LOW,MEDIUM,MEDIUM,NO,PEO_SILVER,HIGH,MSAG5200-ISLMT-AVR-NODE467161
3133,662230167,LOW,MEDIUM,LOW,MEDIUM,NO,NO,NO,MSAG5200-ISLMT-AVR-NODE467161
3134,662230335,LOW,LOW,LOW,LOW,NO,NO,NO,MSAG5200-ISLMT-AVR-NODE467161
3135,662230373,MEDIUM,LOW,MEDIUM,LOW,LOW,NO,NO,MSAG5200-ISLMT-AVR-NODE467161
3136,662230433,LOW,MEDIUM,MEDIUM,MEDIUM,NO,NO,NO,MSAG5200-ISLMT-AVR-NODE467161
3137,662230455,HIGH,MEDIUM,HIGH,HIGH,HIGH,NO,NO,MSAG5200-ISLMT-AVR-NODE467161
3138,662230482,LOW,LOW,MEDIUM,MEDIUM,LOW,NO,NO,MSAG5200-ISLMT-AVR-NODE467161
3139,662230723,LOW,LOW,MEDIUM,MEDIUM,LOW,PEO_UNNATHAM,NO,MSAG5200-ISLMT-AVR-NODE467161
3140,662230740,MEDIUM,MEDIUM,HIGH,MEDIUM,NO,NO,NO,MSAG5200-ISLMT-AVR-NODE467161
3141,662230750,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,NO,NO,MSAG5200-ISLMT-AVR-NODE467161
3142,662230766,LOW,LOW,LOW,LOW,NO,NO,NO,MSAG5200-ISLMT-AVR-NODE467161
3143,662230781,LOW,MEDIUM,LOW,LOW,NO,PEO_SILVER,NO,MSAG5200-ISLMT-AVR-NODE467161
3144,662230792,MEDIUM,MEDIUM,LOW,MEDIUM,MEDIUM,PEO_UTHAYAM,HIGH,MSAG5200-ISLMT-AVR-NODE467161
3145,662230806,MEDIUM,LOW,LOW,LOW,MEDIUM,NO,NO,MSAG5200-ISLMT-AVR-NODE467161
3146,662230863,LOW,LOW,LOW,LOW,LOW,PEO_SILVER,MEDIUM,MSAG5200-ISLMT-AVR-NODE467161
3147,662230876,MEDIUM,MEDIUM,LOW,MEDIUM,NO,NO,NO,MSAG5200-ISLMT-AVR-NODE467161
3148,662230908,MEDIUM,MEDIUM,MEDIUM,MEDIUM,NO,NO,NO,MSAG5200-ISLMT-AVR-NODE467161
3149,662230952,MEDIUM,MEDIUM,LOW,MEDIUM,NO,PEO_UTHAYAM,LOW,MSAG5200-ISLMT-AVR-NODE467161
3150,662230974,LOW,MEDIUM,MEDIUM,HIGH,LOW,PEO_SILVER,MEDIUM,MSAG5200-ISLMT-AVR-NODE467161
3151,662231124,LOW,NO,LOW,LOW,NO,NO,NO,MSAG5200-ISLMT-AVR-NODE467161
3152,662231169,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,NO,NO,MSAG5200-ISLMT-AVR-NODE467161
